이름,지역,클래스,카테고리,세부분류
부암아트홀,서울특별시,장소,문화시설,공연/연극/문화센터
부산문화회관,부산광역시,장소,문화시설,공연/연극/문화센터
부산가톨릭센터,부산광역시,장소,문화시설,공연/연극/문화센터
순천문예회관,전라남도,장소,문화시설,공연/연극/문화센터
소리문화의전당,전라북도,장소,문화시설,공연/연극/문화센터
동해문화예술회관,강원도,장소,문화시설,공연/연극/문화센터
여성문화회관,대구광역시,장소,문화시설,공연/연극/문화센터
동리국악당,전라북도,장소,문화시설,공연/연극/문화센터
한국SGI,서울특별시,장소,문화시설,공연/연극/문화센터
강원예술단,강원도,장소,문화시설,공연/연극/문화센터
북촌문화센터,서울특별시,장소,문화시설,공연/연극/문화센터
북구문예회관,대구광역시,장소,문화시설,공연/연극/문화센터
익산예술의전당분관,전라북도,장소,문화시설,공연/연극/문화센터
미추홀문화회관,인천광역시,장소,문화시설,공연/연극/문화센터
문화일보홀,서울특별시,장소,문화시설,공연/연극/문화센터
거제문화예술회관,경상남도,장소,문화시설,공연/연극/문화센터
강릉시문화예술관,강원도,장소,문화시설,공연/연극/문화센터
계산문화회관,대구광역시,장소,문화시설,공연/연극/문화센터
경성문화회관,서울특별시,장소,문화시설,공연/연극/문화센터
경산문화회관,경상북도,장소,문화시설,공연/연극/문화센터
나주문화예술회관,전라남도,장소,문화시설,공연/연극/문화센터
가톨릭문화회관,대전광역시,장소,문화시설,공연/연극/문화센터
가야문화예술관,경상남도,장소,문화시설,공연/연극/문화센터
경기국악당,경기도,장소,문화시설,공연/연극/문화센터
야외음악당,경기도,장소,문화시설,공연/연극/문화센터
세종국악당,경기도,장소,문화시설,공연/연극/문화센터
성주문화예술회관,경상북도,장소,문화시설,공연/연극/문화센터
광주문화예술회관,광주광역시,장소,문화시설,공연/연극/문화센터
솔밭문화회관,충청북도,장소,문화시설,공연/연극/문화센터
속초문화회관,강원도,장소,문화시설,공연/연극/문화센터
선산문화회관,경상북도,장소,문화시설,공연/연극/문화센터
서울뮤직홀,서울특별시,장소,문화시설,공연/연극/문화센터
서부회관,울산광역시,장소,문화시설,공연/연극/문화센터
고성문화회관,강원도,장소,문화시설,공연/연극/문화센터
강화문예회관,인천광역시,장소,문화시설,공연/연극/문화센터
서라벌문화회관,경상북도,장소,문화시설,공연/연극/문화센터
계양문화회관,인천광역시,장소,문화시설,공연/연극/문화센터
감포문화회관,경상북도,장소,문화시설,공연/연극/문화센터
가톨릭문화관,대구광역시,장소,문화시설,공연/연극/문화센터
송탄문예회관,경기도,장소,문화시설,공연/연극/문화센터
광양문예회관,전라남도,장소,문화시설,공연/연극/문화센터
소월아트홀,서울특별시,장소,문화시설,공연/연극/문화센터
교통문화회관,부산광역시,장소,문화시설,공연/연극/문화센터
교육문화회관,제주특별자치도,장소,문화시설,공연/연극/문화센터
고양아람누리,경기도,장소,문화시설,공연/연극/문화센터
공주문예회관,충청남도,장소,문화시설,공연/연극/문화센터
국립과천과학관,경기도,장소,문화시설,대형전시/박물관
세계자동차앤피아노박물관,제주특별자치도,장소,문화시설,기타전시/박물관
전통문화체험관,충청남도,장소,문화시설,기타전시/박물관
수컷돌거북이박물관,제주특별자치도,장소,문화시설,기타전시/박물관
패총박물관,충청남도,장소,문화시설,기타전시/박물관
테디베어뮤지엄,제주특별자치도,장소,문화시설,기타전시/박물관
강화은암자연사박물관,인천광역시,장소,문화시설,기타전시/박물관
보부상유품전시관,충청남도,장소,문화시설,기타전시/박물관
국제성서박물관,인천광역시,장소,문화시설,기타전시/박물관
부천물박물관,경기도,장소,문화시설,기타전시/박물관
당진곤충박물관,충청남도,장소,문화시설,기타전시/박물관
허준박물관,서울특별시,장소,문화시설,기타전시/박물관
김내현화랑,경기도,장소,문화시설,소형갤러리
성산포조가비박물관,제주특별자치도,장소,문화시설,기타전시/박물관
한국천주교순교자박물관,서울특별시,장소,문화시설,기타전시/박물관
우도박물관,제주특별자치도,장소,문화시설,기타전시/박물관
한국대나무박물관,전라남도,장소,문화시설,기타전시/박물관
롤링뮤지엄,서울특별시,장소,문화시설,기타전시/박물관
조세박물관,서울특별시,장소,문화시설,기타전시/박물관
이리자한복전시관,서울특별시,장소,문화시설,기타전시/박물관
토이키노,서울특별시,장소,문화시설,기타전시/박물관
체신기념관,서울특별시,장소,문화시설,기타전시/박물관
부엉이박물관,서울특별시,장소,문화시설,기타전시/박물관
칼박물관,서울특별시,장소,문화시설,기타전시/박물관
매듭박물관,서울특별시,장소,문화시설,기타전시/박물관
지당세계만물박물관,충청남도,장소,문화시설,기타전시/박물관
익산보석박물관,전라북도,장소,문화시설,기타전시/박물관
익산화석박물관,전라북도,장소,문화시설,기타전시/박물관
테디베어인형박물관,경기도,장소,문화시설,기타전시/박물관
전통술박물관,전라북도,장소,문화시설,기타전시/박물관
충남산림박물관,세종특별자치시,장소,문화시설,기타전시/박물관
고려청자박물관,전라남도,장소,문화시설,기타전시/박물관
누에박물관,경기도,장소,문화시설,기타전시/박물관
평택농업박물관,경기도,장소,문화시설,기타전시/박물관
금산인삼종합전시관,충청남도,장소,문화시설,기타전시/박물관
홍천향토사료관,강원도,장소,문화시설,기타전시/박물관
수타사성보박물관,강원도,장소,문화시설,기타전시/박물관
우륵박물관,경상북도,장소,문화시설,기타전시/박물관
함안박물관,경상남도,장소,문화시설,기타전시/박물관
함안민속박물관,경상남도,장소,문화시설,기타전시/박물관
다부동전적기념관,경상북도,장소,문화시설,기타전시/박물관
창원시립마산박물관,경상남도,장소,문화시설,기타전시/박물관
청도농기구박물관,경상북도,장소,문화시설,기타전시/박물관
미리벌민속박물관,경상남도,장소,문화시설,기타전시/박물관
거제민속박물관,경상남도,장소,문화시설,기타전시/박물관
유교문화박물관,경상북도,장소,문화시설,기타전시/박물관
경북산림과학박물관,경상북도,장소,문화시설,기타전시/박물관
우장춘기념관,부산광역시,장소,문화시설,기타전시/박물관
부산해양자연사박물관,부산광역시,장소,문화시설,기타전시/박물관
청송민속박물관,경상북도,장소,문화시설,기타전시/박물관
표갤러리,서울특별시,장소,문화시설,소형갤러리
백마고지기념관,강원도,장소,문화시설,대형기념관/묘역
암사동선사유적박물관,서울특별시,장소,문화시설,기타전시/박물관
비엔날레전시관,광주광역시,장소,문화시설,기타전시/박물관
공예전시관,충청북도,장소,문화시설,기타전시/박물관
방곡도예촌,충청북도,장소,문화시설,기타전시/박물관
비림박물관,충청북도,장소,문화시설,기타전시/박물관
보은향토민속자료전시관,충청북도,장소,문화시설,기타전시/박물관
갤러리서림,서울특별시,장소,문화시설,소형갤러리
어우림터들꽃마을,경상북도,장소,문화시설,기타전시/박물관
운보의집,충청북도,장소,문화시설,소형갤러리
한얼테마박물관,경기도,장소,문화시설,기타전시/박물관
이기풍선교기념센터,제주특별자치도,장소,문화시설,기타전시/박물관
광양장도박물관,전라남도,장소,문화시설,기타전시/박물관
임시수도기념관,부산광역시,장소,문화시설,대형기념관/묘역
백운아트홀,전라남도,장소,문화시설,공연/연극/문화센터
백남준아트센터,경기도,장소,문화시설,미술관
지앤아트갤러리,경기도,장소,문화시설,소형갤러리
수도박물관,서울특별시,장소,문화시설,기타전시/박물관
교육문화회관,인천광역시,장소,문화시설,공연/연극/문화센터
국립고궁박물관,서울특별시,장소,문화시설,기타전시/박물관
난계국악당,충청북도,장소,문화시설,공연/연극/문화센터
에밀레박물관,충청북도,장소,문화시설,기타전시/박물관
영양산촌생활박물관,경상북도,장소,문화시설,기타전시/박물관
용인문예회관,경기도,장소,문화시설,공연/연극/문화센터
장안문화예술촌,전라북도,장소,문화시설,공연/연극/문화센터
이천아트홀,경기도,장소,문화시설,대형예술센터
