이름,지역,클래스,카테고리,세부분류
삼충각,대구광역시,장소,관광지,비/탑/문/각
추적신도비,대구광역시,장소,관광지,비/탑/문/각
충주석씨절부비,대구광역시,장소,관광지,비/탑/문/각
충혼탑,대구광역시,장소,관광지,비/탑/문/각
신당동석장승,대구광역시,장소,관광지,비/탑/문/각
사의재,전라남도,장소,관광지,유명사적/유적지
난함산정상,경상북도,장소,관광지,봉우리/고지
박차정의사생가,부산광역시,장소,관광지,고택/생가/민속마을
김정한생가,부산광역시,장소,관광지,고택/생가/민속마을
기장이길봉수대,부산광역시,장소,관광지,유명사적/유적지
부산임시수도정부청사,부산광역시,장소,관광지,유명사적/유적지
구포왜성,부산광역시,장소,관광지,유명사적/유적지
정공단,부산광역시,장소,관광지,유명사적/유적지
임진동래의총,부산광역시,장소,관광지,유명사적/유적지
온정개건비,부산광역시,장소,관광지,비/탑/문/각
정운공순의비,부산광역시,장소,관광지,비/탑/문/각
천성진성,부산광역시,장소,관광지,비/탑/문/각
가덕도척화비,부산광역시,장소,관광지,비/탑/문/각
가덕도동백군생지,부산광역시,장소,관광지,고택/생가/민속마을
기장척화비,부산광역시,장소,관광지,비/탑/문/각
노포동고분군,부산광역시,장소,관광지,유명사적/유적지
김해죽도왜성,부산광역시,장소,관광지,유명사적/유적지
동양척식주식회사부산지점,부산광역시,장소,관광지,유명사적/유적지
기장죽성리해송,부산광역시,장소,관광지,유명사적/유적지
임시수도대통령관저,부산광역시,장소,관광지,유명사적/유적지
정과정유적지,부산광역시,장소,관광지,유명사적/유적지
기장남산봉수대,부산광역시,장소,관광지,유명사적/유적지
마애지장보살좌상,부산광역시,장소,관광지,유명사적/유적지
금정진관아터,부산광역시,장소,관광지,유명사적/유적지
진해드림파크충혼탑,경상남도,장소,관광지,비/탑/문/각
낙동강철새도래지,부산광역시,장소,관광지,군락/서식지/생태보호구역
석남사수조,울산광역시,장소,관광지,유명사적/유적지
언양천전리성,울산광역시,장소,관광지,성/성터
방기리알바위,울산광역시,장소,관광지,유명사적/유적지
향산리지석묘,울산광역시,장소,관광지,유명사적/유적지
언양부로산봉수대,울산광역시,장소,관광지,유명사적/유적지
언양지석묘,울산광역시,장소,관광지,유명사적/유적지
위열공김취려의묘,울산광역시,장소,관광지,유명사적/유적지
지내리지석묘,울산광역시,장소,관광지,유명사적/유적지
울주교동리생활유적,울산광역시,장소,관광지,유명사적/유적지
반곡리지석묘군,울산광역시,장소,관광지,유명사적/유적지
운흥사지,울산광역시,장소,관광지,유명사적/유적지
운흥사지부도,울산광역시,장소,관광지,유명사적/유적지
인보리지석묘군,울산광역시,장소,관광지,유명사적/유적지
은현리적석총,울산광역시,장소,관광지,유명사적/유적지
삼동하잠리요지군,울산광역시,장소,관광지,유명사적/유적지
복안리지석묘,울산광역시,장소,관광지,유명사적/유적지
대곡리공룡발자국화석,울산광역시,장소,관광지,유명사적/유적지
반고서원유허비,울산광역시,장소,관광지,비/탑/문/각
반구대암각화,울산광역시,장소,관광지,유명사적/유적지
강서원비,울산광역시,장소,관광지,비/탑/문/각
울주검단리유적,울산광역시,장소,관광지,유명사적/유적지
검단리지석묘군,울산광역시,장소,관광지,유명사적/유적지
경숙옹주태실및비,울산광역시,장소,관광지,비/탑/문/각
문수산성지,울산광역시,장소,관광지,유명사적/유적지
은편리지석묘군,울산광역시,장소,관광지,유명사적/유적지
청송사지부도,울산광역시,장소,관광지,유명사적/유적지
치산서원지,울산광역시,장소,관광지,유명사적/유적지
율리영축사지,울산광역시,장소,관광지,유명사적/유적지
만화리지석묘,울산광역시,장소,관광지,유명사적/유적지
석천리이씨고가,울산광역시,장소,관광지,고택/생가/민속마을
망부석,울산광역시,장소,관광지,유명사적/유적지
운화리성지,울산광역시,장소,관광지,유명사적/유적지
다운동고분군,울산광역시,장소,관광지,유명사적/유적지
수운최제우유허지,울산광역시,장소,관광지,유명사적/유적지
비옥산성,울산광역시,장소,관광지,성/성터
울산동헌및내아,울산광역시,장소,관광지,유명사적/유적지
효자송도선생정려비,울산광역시,장소,관광지,비/탑/문/각
서생포만호진성,울산광역시,장소,관광지,성/성터
중산동고분군,울산광역시,장소,관광지,유명사적/유적지
서생포왜성,울산광역시,장소,관광지,성/성터
중산동취락유적,울산광역시,장소,관광지,유명사적/유적지
성암동패총,울산광역시,장소,관광지,유명사적/유적지
서생나사봉수대,울산광역시,장소,관광지,유명사적/유적지
하산봉수대,울산광역시,장소,관광지,유명사적/유적지
목도상록수림,울산광역시,장소,관광지,유명사적/유적지
울산매곡동생활유적,울산광역시,장소,관광지,유명사적/유적지
대안동쇠부리터,울산광역시,장소,관광지,유명사적/유적지
신흥사구대웅전,울산광역시,장소,관광지,유명사적/유적지
화정천내봉수대,울산광역시,장소,관광지,유명사적/유적지
동축사삼층석탑,울산광역시,장소,관광지,비/탑/문/각
유포석보,울산광역시,장소,관광지,유명사적/유적지
주전봉수대,울산광역시,장소,관광지,유명사적/유적지
우가산유포봉수대,울산광역시,장소,관광지,유명사적/유적지
개운포성지,울산광역시,장소,관광지,유명사적/유적지
관문성,울산광역시,장소,관광지,유명사적/유적지
태화루,울산광역시,장소,관광지,비/탑/문/각
무진고성,광주광역시,장소,관광지,유명사적/유적지
소쇄원,광주광역시,장소,관광지,비/탑/문/각
명옥헌,광주광역시,장소,관광지,비/탑/문/각
삼거동고인돌군,광주광역시,장소,관광지,유명사적/유적지
범세동선생묘,광주광역시,장소,관광지,유명사적/유적지
만취정,광주광역시,장소,관광지,비/탑/문/각
양송천묘역,광주광역시,장소,관광지,유명사적/유적지
용진정사,광주광역시,장소,관광지,비/탑/문/각
명화동장고분,광주광역시,장소,관광지,유명사적/유적지
양씨삼강문,광주광역시,장소,관광지,비/탑/문/각
빙월당,광주광역시,장소,관광지,비/탑/문/각
호가정,광주광역시,장소,관광지,비/탑/문/각
김봉호가옥,광주광역시,장소,관광지,고택/생가/민속마을
취병조형유허비,광주광역시,장소,관광지,비/탑/문/각
용두동지석묘,광주광역시,장소,관광지,유명사적/유적지
수완동왕버들,광주광역시,장소,관광지,유명사적/유적지
만귀정,광주광역시,장소,관광지,비/탑/문/각
부용정,광주광역시,장소,관광지,비/탑/문/각
칠석동은행나무,광주광역시,장소,관광지,유명사적/유적지
고원희가옥,광주광역시,장소,관광지,고택/생가/민속마을
풍영정,광주광역시,장소,관광지,비/탑/문/각
입석마을입석,광주광역시,장소,관광지,비/탑/문/각
필문이선제부조묘,광주광역시,장소,관광지,비/탑/문/각
괘고정수,광주광역시,장소,관광지,유명사적/유적지
광주신창동유적지,광주광역시,장소,관광지,유명사적/유적지
병천사,광주광역시,장소,관광지,유명사적/유적지
양과동정,광주광역시,장소,관광지,비/탑/문/각
김용학가옥,광주광역시,장소,관광지,고택/생가/민속마을
정지장군환삼,광주광역시,장소,관광지,보물
광주십신사지석불,광주광역시,장소,관광지,비/탑/문/각
광주십신사지석비,광주광역시,장소,관광지,비/탑/문/각
오지호가옥,광주광역시,장소,관광지,유명사적/유적지
정지장군예장석묘,광주광역시,장소,관광지,유명사적/유적지
고내상성지,광주광역시,장소,관광지,유명사적/유적지
전상의장군예장석묘,광주광역시,장소,관광지,유명사적/유적지
허백련춘설헌,광주광역시,장소,관광지,고택/생가/민속마을
증심사삼층석탑,광주광역시,장소,관광지,비/탑/문/각
충효동왕버들,광주광역시,장소,관광지,유명사적/유적지
김대중대통령생가,전라남도,장소,관광지,고택/생가/민속마을
광명암,경상남도,장소,관광지,암자
노대통령묘소,경상남도,장소,관광지,유명사적/유적지
선조어서각,경상남도,장소,관광지,비/탑/문/각
해양경찰충혼탑,강원도,장소,관광지,비/탑/문/각
수복탑,강원도,장소,관광지,비/탑/문/각
볼음도은행나무,인천광역시,장소,관광지,유명사적/유적지
고구리산성지,인천광역시,장소,관광지,성/성터
교동읍성,인천광역시,장소,관광지,성/성터
연산군적거지,인천광역시,장소,관광지,유명사적/유적지
교동봉수대,인천광역시,장소,관광지,유명사적/유적지
계룡돈대,인천광역시,장소,관광지,유명사적/유적지
망월돈대및장성,인천광역시,장소,관광지,유명사적/유적지
망양돈대,인천광역시,장소,관광지,유명사적/유적지
삼암돈대,인천광역시,장소,관광지,유명사적/유적지
북일곶돈대,인천광역시,장소,관광지,유명사적/유적지
망양돈대,인천광역시,장소,관광지,유명사적/유적지
원층사지,인천광역시,장소,관광지,유명사적/유적지
선수돈대,인천광역시,장소,관광지,유명사적/유적지
건평돈대,인천광역시,장소,관광지,유명사적/유적지
교산리고인돌군,인천광역시,장소,관광지,유명사적/유적지
이건창묘,인천광역시,장소,관광지,비/탑/문/각
내가지석묘,인천광역시,장소,관광지,비/탑/문/각
굴암돈대,인천광역시,장소,관광지,유명사적/유적지
미루지돈대,인천광역시,장소,관광지,유명사적/유적지
적석사사적비,인천광역시,장소,관광지,비/탑/문/각
봉천대,인천광역시,장소,관광지,유명사적/유적지
고려이궁지,인천광역시,장소,관광지,유명사적/유적지
강화삼거리고인돌군,인천광역시,장소,관광지,유명사적/유적지
홍익한택지,인천광역시,장소,관광지,유명사적/유적지
부근리점골지석묘,인천광역시,장소,관광지,비/탑/문/각
봉가지,인천광역시,장소,관광지,유명사적/유적지
